"key"	"taxonId"	"origTaxonId"	"prefTaxonName"	"dataValue"	"maxDataValue"	"origTaxon"	"origQualifier"	"notes"	"referenceSummary"	"reference entity id"
"Juncus bufonius s.l."	"2cd4p9h.vk7"	"2cd4p9h.vk7"	"Juncus bufonius s.l."	6	6	"Juncus bufonius"	"s.l."			
"Juncus bufonius L. s.s."	"2cd4p9h.vka"	"2cd4p9h.vka"	"Juncus bufonius L. s.s."	6	6	"Juncus bufonius"	"s.s."			
"Juncus foliosus Desf."	"2cd4p9h.vkd"	"2cd4p9h.vkd"	"Juncus foliosus Desf."	6	6	"Juncus foliosus"				
"Juncus subnodulosus Schrank"	"2cd4p9h.vkw"	"2cd4p9h.vkw"	"Juncus subnodulosus Schrank"	8	8	"Juncus subnodulosus"				
"Petrorhagia prolifera s.l."	"2cd4p9h.vkm"	"2cd4p9h.vkm"	"Petrorhagia prolifera s.l."	6	6	"Petrorhagia prolifera"	"s.l."			
"Lagarosiphon major (Ridl.) Moss ex V.A.Wager"	"2cd4p9h.vx0"	"2cd4p9h.vx0"	"Lagarosiphon major (Ridl.) Moss ex V.A.Wager"	7	7	"Lagarosiphon major"				
"Lathraea squamaria L."	"2cd4p9h.vx3"	"2cd4p9h.vx3"	"Lathraea squamaria L."	7	7	"Lathraea squamaria"				
"Lathyrus linifolius (Reichard) Bässler"	"2cd4p9h.vx6"	"2cd4p9h.vx6"	"Lathyrus linifolius (Reichard) Bässler"	4	4	"Lathyrus linifolius"				
"Lepidium campestre (L.) W.T.Aiton"	"2cd4p9h.vxc"	"2cd4p9h.vxc"	"Lepidium campestre (L.) W.T.Aiton"	7	7	"Lepidium campestre"				
"Lepidium latifolium L."	"2cd4p9h.vxf"	"2cd4p9h.vxf"	"Lepidium latifolium L."	7	7	"Lepidium latifolium"				
"Lepidium ruderale L."	"2cd4p9h.vxv"	"2cd4p9h.vxv"	"Lepidium ruderale L."	7	7	"Lepidium ruderale"				
"Lithospermum officinale L."	"2cd4p9h.vxz"	"2cd4p9h.vxz"	"Lithospermum officinale L."	8	8	"Lithospermum officinale"				
"Luzula campestris (L.) DC."	"2cd4p9h.vm8"	"2cd4p9h.vm8"	"Luzula campestris (L.) DC."	5	5	"Luzula campestris"				
"Luzula spicata (L.) DC."	"2cd4p9h.vmb"	"2cd4p9h.vmb"	"Luzula spicata (L.) DC."	3	3	"Luzula spicata"				
"Luzula sylvatica (Huds.) Gaudin"	"2cd4p9h.vme"	"2cd4p9h.vme"	"Luzula sylvatica (Huds.) Gaudin"	4	4	"Luzula sylvatica"				
"Lysimachia nummularia L."	"2cd4p9h.vmh"	"2cd4p9h.vmh"	"Lysimachia nummularia L."	5	5	"Lysimachia nummularia"				
"Lythrum hyssopifolium"	"2cd4p9h.vmk"	"2cd4p9h.asrre3"	"Lythrum hyssopifolium"	6	6	"Lythrum hyssopifolium"				
"Lythrum salicaria L."	"2cd4p9h.vmn"	"2cd4p9h.vmn"	"Lythrum salicaria L."	7	7	"Lythrum salicaria"				
"Marrubium vulgare L."	"2cd4p9h.vmq"	"2cd4p9h.vmq"	"Marrubium vulgare L."	7	7	"Marrubium vulgare"				
"Medicago polymorpha L."	"2cd4p9h.vmt"	"2cd4p9h.vmt"	"Medicago polymorpha L."	5	5	"Medicago polymorpha"				
"Silene dioica (L.) Clairv."	"2cd4p9h.vn4"	"2cd4p9h.vn4"	"Silene dioica (L.) Clairv."	6	6	"Silene dioica"				
"Mentha spicata L."	"2cd4p9h.vna"	"2cd4p9h.vna"	"Mentha spicata L."	7	7	"Mentha spicata"				
"Mercurialis annua L."	"2cd4p9h.vnd"	"2cd4p9h.vnd"	"Mercurialis annua L."	7	7	"Mercurialis annua"				
"Mespilus germanica L."	"2cd4p9h.vnw"	"2cd4p9h.vnw"	"Mespilus germanica L."	6	6	"Mespilus germanica"				
"Myosotis stolonifera (DC.) J.Gay ex Leresche & Levier"	"2cd4p9h.vy6"	"2cd4p9h.vy6"	"Myosotis stolonifera (DC.) J.Gay ex Leresche & Levier"	5	5	"Myosotis stolonifera"				
"Myosotis scorpioides L."	"2cd4p9h.vy9"	"2cd4p9h.vy9"	"Myosotis scorpioides L."	6	6	"Myosotis scorpioides"				
"Neotinea maculata (Desf.) Stearn"	"2cd4p9h.vyf"	"2cd4p9h.vyf"	"Neotinea maculata (Desf.) Stearn"	8	8	"Neotinea maculata"				
"Nuphar lutea (L.) Sm."	"2cd4p9h.vyv"	"2cd4p9h.vyv"	"Nuphar lutea (L.) Sm."	7	7	"Nuphar lutea"				
"Nymphaea alba L."	"2cd4p9h.vyy"	"2cd4p9h.vyy"	"Nymphaea alba L."	6	6	"Nymphaea alba"				
"Nymphoides peltata Kuntze"	"2cd4p9h.vp2"	"2cd4p9h.vp2"	"Nymphoides peltata Kuntze"	7	7	"Nymphoides peltata"				
"Ononis reclinata L."	"2cd4p9h.vp8"	"2cd4p9h.vp8"	"Ononis reclinata L."	8	8	"Ononis reclinata"				
"Ononis repens L."	"2cd4p9h.vpb"	"2cd4p9h.vpb"	"Ononis repens L."	6	6	"Ononis repens"				
"Ophrys sphegodes Mill."	"2cd4p9h.vpe"	"2cd4p9h.vpe"	"Ophrys sphegodes Mill."	9	9	"Ophrys sphegodes"				
"Parietaria judaica L."	"2cd4p9h.vq4"	"2cd4p9h.vq4"	"Parietaria judaica L."	8	8	"Parietaria judaica"				
"Picris hieracioides L."	"2cd4p9h.vqd"	"2cd4p9h.vqd"	"Picris hieracioides L."	8	8	"Picris hieracioides"				
"Pimpinella major (L.) Huds."	"2cd4p9h.vqg"	"2cd4p9h.vqg"	"Pimpinella major (L.) Huds."	7	7	"Pimpinella major"				
"Pinus nigra J.F.Arnold"	"2cd4p9h.vqw"	"2cd4p9h.vqw"	"Pinus nigra J.F.Arnold"	5	5	"Pinus nigra"				
"Plantago media L."	"2cd4p9h.vqm"	"2cd4p9h.vqm"	"Plantago media L."	7	7	"Plantago media"				
"Persicaria amphibia (L.) Delarbre"	"2cd4p9h.vqs"	"2cd4p9h.vqs"	"Persicaria amphibia (L.) Delarbre"	6	6	"Persicaria amphibia"				
"Persicaria maculosa Gray"	"2cd4p9h.vr3"	"2cd4p9h.vr3"	"Persicaria maculosa Gray"	6	6	"Persicaria maculosa"				
"Polygonum oxyspermum C.A.Mey. & Bunge"	"2cd4p9h.vr6"	"2cd4p9h.vr6"	"Polygonum oxyspermum C.A.Mey. & Bunge"	7	7	"Polygonum oxyspermum"				
"Populus tremula L."	"2cd4p9h.vrf"	"2cd4p9h.vrf"	"Populus tremula L."	5	5	"Populus tremula"				
"Potamogeton polygonifolius Pourr."	"2cd4p9h.vrx"	"2cd4p9h.vrx"	"Potamogeton polygonifolius Pourr."	4	4	"Potamogeton polygonifolius"				
"Potamogeton praelongus Wulfen"	"2cd4p9h.vry"	"2cd4p9h.vry"	"Potamogeton praelongus Wulfen"	7	7	"Potamogeton praelongus"				
"Potentilla anglica Laichard."	"2cd4p9h.vrr"	"2cd4p9h.vrr"	"Potentilla anglica Laichard."	5	5	"Potentilla anglica"				
"Potentilla argentea L."	"2cd4p9h.vrz"	"2cd4p9h.vrz"	"Potentilla argentea L."	5	5	"Potentilla argentea"				
"Pulmonaria officinalis L."	"2cd4p9h.vs2"	"2cd4p9h.vs2"	"Pulmonaria officinalis L."	8	8	"Pulmonaria officinalis"				
"Pyrola minor L."	"2cd4p9h.vs5"	"2cd4p9h.vs5"	"Pyrola minor L."	4	4	"Pyrola minor"				
"Pyrus communis s.l."	"2cd4p9h.vs8"	"2cd4p9h.vs8"	"Pyrus communis s.l."	6	6	"Pyrus communis"	"s.l."			
"Quercus ilex L."	"2cd4p9h.vsb"	"2cd4p9h.vsb"	"Quercus ilex L."	7	7	"Quercus ilex"				
"Quercus petraea (Matt.) Liebl."	"2cd4p9h.vse"	"2cd4p9h.vse"	"Quercus petraea (Matt.) Liebl."	3	3	"Quercus petraea"				
"Ranunculus arvensis L."	"2cd4p9h.vt1"	"2cd4p9h.vt1"	"Ranunculus arvensis L."	7	7	"Ranunculus arvensis"				
"Ranunculus repens L."	"2cd4p9h.vt4"	"2cd4p9h.vt4"	"Ranunculus repens L."	6	6	"Ranunculus repens"				
"Rhinanthus angustifolius C.C.Gmel."	"2cd4p9h.vt7"	"2cd4p9h.vt7"	"Rhinanthus angustifolius C.C.Gmel."	7	7	"Rhinanthus angustifolius"				
"Rhododendron ponticum L."	"2cd4p9h.vta"	"2cd4p9h.vta"	"Rhododendron ponticum L."	3	3	"Rhododendron ponticum"				
"Rhynchospora alba (L.) Vahl"	"2cd4p9h.vtw"	"2cd4p9h.vtw"	"Rhynchospora alba (L.) Vahl"	2	2	"Rhynchospora alba"				
"Rhynchospora fusca (L.) W.T.Aiton"	"2cd4p9h.vtm"	"2cd4p9h.vtm"	"Rhynchospora fusca (L.) W.T.Aiton"	3	3	"Rhynchospora fusca"				
"Ribes spicatum E.Robson"	"2cd4p9h.vtp"	"2cd4p9h.vtp"	"Ribes spicatum E.Robson"	7	7	"Ribes spicatum"				
"Rorippa palustris (L.) Besser"	"2cd4p9h.vts"	"2cd4p9h.vts"	"Rorippa palustris (L.) Besser"	7	7	"Rorippa palustris"				
"Rosa canina agg."	"2cd4p9h.vz3"	"2cd4p9h.vz3"	"Rosa canina agg."	7	7	"Rosa canina"	"agg."			
"Rosa stylosa Desv."	"2cd4p9h.vz9"	"2cd4p9h.vz9"	"Rosa stylosa Desv."	8	8	"Rosa stylosa"				
"Rubia peregrina L."	"2cd4p9h.vzc"	"2cd4p9h.vzc"	"Rubia peregrina L."	8	8	"Rubia peregrina"				
"Rubus fruticosus agg."	"2cd4p9h.vzf"	"2cd4p9h.vzf"	"Rubus fruticosus agg."	6	6	"Rubus fruticosus"	"agg."			
"Rumex acetosella L."	"2cd4p9h.vzv"	"2cd4p9h.vzv"	"Rumex acetosella L."	4	4	"Rumex acetosella"				
"Rumex aquaticus L."	"2cd4p9h.vzx"	"2cd4p9h.vzx"	"Rumex aquaticus L."	7	7	"Rumex aquaticus"				
"Rumex conglomeratus Murray"	"2cd4p9h.vzy"	"2cd4p9h.vzy"	"Rumex conglomeratus Murray"	7	7	"Rumex conglomeratus"				
"Rumex hydrolapathum Huds."	"2cd4p9h.vzz"	"2cd4p9h.vzz"	"Rumex hydrolapathum Huds."	7	7	"Rumex hydrolapathum"				
"Sagina nodosa (L.) Fenzl"	"2cd4p9h.w05"	"2cd4p9h.w05"	"Sagina nodosa (L.) Fenzl"	7	7	"Sagina nodosa"				
"Salix herbacea L."	"2cd4p9h.w08"	"2cd4p9h.w08"	"Salix herbacea L."	3	3	"Salix herbacea"				
"Salix lapponum L."	"2cd4p9h.w0b"	"2cd4p9h.w0b"	"Salix lapponum L."	6	6	"Salix lapponum"				
"Salvia verbenaca L."	"2cd4p9h.w0h"	"2cd4p9h.w0h"	"Salvia verbenaca L."	7	7	"Salvia verbenaca"				
"Saussurea alpina (L.) DC."	"2cd4p9h.w11"	"2cd4p9h.w11"	"Saussurea alpina (L.) DC."	6	6	"Saussurea alpina"				
"Saxifraga hirculus L."	"2cd4p9h.w14"	"2cd4p9h.w14"	"Saxifraga hirculus L."	6	6	"Saxifraga hirculus"				
"Scrophularia auriculata L."	"2cd4p9h.w1g"	"2cd4p9h.w1g"	"Scrophularia auriculata L."	7	7	"Scrophularia auriculata"				
"Silene uniflora Roth"	"2cd4p9h.w1s"	"2cd4p9h.w1s"	"Silene uniflora Roth"	6	6	"Silene uniflora"				
"Solidago virgaurea L."	"2cd4p9h.w23"	"2cd4p9h.w23"	"Solidago virgaurea L."	4	4	"Solidago virgaurea"				
"Sorbus aucuparia L."	"2cd4p9h.w2c"	"2cd4p9h.w2c"	"Sorbus aucuparia L."	3	3	"Sorbus aucuparia"				
"Spiranthes aestivalis (Poir.) Rich."	"2cd4p9h.w2x"	"2cd4p9h.w2x"	"Spiranthes aestivalis (Poir.) Rich."	8	8	"Spiranthes aestivalis"				
"Spiranthes spiralis (L.) Chevall."	"2cd4p9h.w2y"	"2cd4p9h.w2y"	"Spiranthes spiralis (L.) Chevall."	6	6	"Spiranthes spiralis"				
"Stellaria media (L.) Vill. s.s."	"2cd4p9h.w2r"	"2cd4p9h.w2r"	"Stellaria media (L.) Vill. s.s."	6	6	"Stellaria media"	"s.s."			
"Stratiotes aloides L."	"2cd4p9h.w32"	"2cd4p9h.w32"	"Stratiotes aloides L."	7	7	"Stratiotes aloides"				
"Suaeda vera Forssk. ex J.F.Gmel."	"2cd4p9h.w38"	"2cd4p9h.w38"	"Suaeda vera Forssk. ex J.F.Gmel."	8	8	"Suaeda vera"				
"Suaeda maritima (L.) Dumort."	"2cd4p9h.w3b"	"2cd4p9h.w3b"	"Suaeda maritima (L.) Dumort."	8	8	"Suaeda maritima"				
"Teucrium botrys L."	"2cd4p9h.w3e"	"2cd4p9h.w3e"	"Teucrium botrys L."	8	8	"Teucrium botrys"				
"Tilia cordata Mill."	"2cd4p9h.w3q"	"2cd4p9h.w3q"	"Tilia cordata Mill."	6	6	"Tilia cordata"				
"Tordylium maximum L."	"2cd4p9h.w41"	"2cd4p9h.w41"	"Tordylium maximum L."	6	6	"Tordylium maximum"				
"Trifolium glomeratum L."	"2cd4p9h.w4a"	"2cd4p9h.w4a"	"Trifolium glomeratum L."	5	5	"Trifolium glomeratum"				
"Trifolium scabrum L."	"2cd4p9h.w4d"	"2cd4p9h.w4d"	"Trifolium scabrum L."	7	7	"Trifolium scabrum"				
"Trifolium squamosum L."	"2cd4p9h.w4g"	"2cd4p9h.w4g"	"Trifolium squamosum L."	7	7	"Trifolium squamosum"				
"Trifolium subterraneum L."	"2cd4p9h.w4w"	"2cd4p9h.w4w"	"Trifolium subterraneum L."	4	4	"Trifolium subterraneum"				
"Ulmus minor Mill. s.s."	"2cd4p9h.w4m"	"2cd4p9h.w4m"	"Ulmus minor Mill. s.s."	7	7	"Ulmus minor"	"s.s."			
"Ulmus plotii Druce"	"2cd4p9h.w4p"	"2cd4p9h.w4p"	"Ulmus plotii Druce"	7	7	"Ulmus plotii"				
"Utricularia vulgaris L. s.s."	"2cd4p9h.w4s"	"2cd4p9h.w4s"	"Utricularia vulgaris L. s.s."	7	7	"Utricularia vulgaris"	"s.s."			
"Vaccinium myrtillus L."	"2cd4p9h.w50"	"2cd4p9h.w50"	"Vaccinium myrtillus L."	2	2	"Vaccinium myrtillus"				
"Valerianella eriocarpa Desv."	"2cd4p9h.w53"	"2cd4p9h.w53"	"Valerianella eriocarpa Desv."	8	8	"Valerianella eriocarpa"				
"Valerianella rimosa Bastard"	"2cd4p9h.w56"	"2cd4p9h.w56"	"Valerianella rimosa Bastard"	8	8	"Valerianella rimosa"				
"Verbascum thapsus L."	"2cd4p9h.w59"	"2cd4p9h.w59"	"Verbascum thapsus L."	7	7	"Verbascum thapsus"				
"Viola lactea Sm."	"2cd4p9h.w5f"	"2cd4p9h.w5f"	"Viola lactea Sm."	2	2	"Viola lactea"				
"Viola lutea Huds."	"2cd4p9h.w5v"	"2cd4p9h.w5v"	"Viola lutea Huds."	5	5	"Viola lutea"				
"Viola tricolor L."	"2cd4p9h.w5z"	"2cd4p9h.w5z"	"Viola tricolor L."	6	6	"Viola tricolor"				
"Euphrasia officinalis agg."	"2cd4p9h.w6k"	"2cd4p9h.w6k"	"Euphrasia officinalis agg."	5	5	"Euphrasia officinalis"	"agg."			
"Vulpia unilateralis (L.) Stace"	"2cd4p9h.w6t"	"2cd4p9h.w6t"	"Vulpia unilateralis (L.) Stace"	8	8	"Vulpia unilateralis"				
"Minuartia recurva (All.) Schinz & Thell."	"2cd4p9h.w71"	"2cd4p9h.w71"	"Minuartia recurva (All.) Schinz & Thell."	3	3	"Minuartia recurva"				
"Lemna minuta Kunth"	"2cd4p9h.w77"	"2cd4p9h.w77"	"Lemna minuta Kunth"	7	7	"Lemna minuta"				
"Larix kaempferi (Lamb.) Carrière"	"2cd4p9h.w7a"	"2cd4p9h.w7a"	"Larix kaempferi (Lamb.) Carrière"	5	5	"Larix kaempferi"				
"Thuja plicata Donn ex D.Don"	"2cd4p9h.w8f"	"2cd4p9h.w8f"	"Thuja plicata Donn ex D.Don"	5	5	"Thuja plicata"				
"Tolmiea menziesii (Pursh) Torr. & A.Gray"	"2cd4p9h.w95"	"2cd4p9h.w95"	"Tolmiea menziesii (Pursh) Torr. & A.Gray"	7	7	"Tolmiea menziesii"				
"Acaena novae-zelandiae Kirk"	"2cd4p9h.wa7"	"2cd4p9h.wa7"	"Acaena novae-zelandiae Kirk"	6	6	"Acaena novae-zelandiae"				
"Limonium loganicum Ingr."	"2cd4p9h.wag"	"2cd4p9h.wag"	"Limonium loganicum Ingr."	4	4	"Limonium loganicum"				
"Dactylorhiza lapponica (Laest. ex Hartm.) Soó"	"2cd4p9h.wer"	"2cd4p9h.wer"	"Dactylorhiza lapponica (Laest. ex Hartm.) Soó"	6	6	"Dactylorhiza lapponica"				
"Aconitum napellus agg."	"2cd4p9h.wws"	"2cd4p9h.wws"	"Aconitum napellus agg."	7	7	"Aconitum napellus"	"agg."			
"Utricularia ochroleuca R.W.Hartm."	"2cd4p9h.wz5"	"2cd4p9h.wz5"	"Utricularia ochroleuca R.W.Hartm."	3	3	"Utricularia ochroleuca"				
"Hordeum distichon s.l."	"2cd4p9h.wzh"	"2cd4p9h.wzh"	"Hordeum distichon s.l."	7	7	"Hordeum distichon"	"s.l."			
"Senecio smithii DC."	"2cd4p9h.k0g"	"2cd4p9h.k0g"	"Senecio smithii DC."	6	6	"Senecio smithii"				
"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip."	"2cd4p9h.k1f"	"2cd4p9h.k1f"	"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip."	6	6	"Pilosella aurantiaca"				
"Lycium L."	"2cd4p9h.k4x"	"2cd4p9h.k4x"	"Lycium L."	7	7	"Lycium"				
"Pulmonaria obscura Dumort."	"2cd4p9h.k73"	"2cd4p9h.k73"	"Pulmonaria obscura Dumort."	8	8	"Pulmonaria obscura"				
"Daucus carota L."	"2cd4p9h.k7f"	"2cd4p9h.k7f"	"Daucus carota L."	7	7	"Daucus carota"				
"Pyrus communis L. s.s."	"2cd4p9h.k7v"	"2cd4p9h.k7v"	"Pyrus communis L. s.s."	6	6	"Pyrus communis"	"s.s."			
"Hordeum distichon L. s.s."	"2cd4p9h.kxm"	"2cd4p9h.kxm"	"Hordeum distichon L. s.s."	7	7	"Hordeum distichon"	"s.s."			
"Allium ampeloprasum L."	"2cd4p9h.kxp"	"2cd4p9h.kxp"	"Allium ampeloprasum L."	6	6	"Allium ampeloprasum"				
"Allium cepa L."	"2cd4p9h.kn2"	"2cd4p9h.kn2"	"Allium cepa L."	7	7	"Allium cepa"				
"Festuca longifolia Thuill."	"2cd4p9h.kp9"	"2cd4p9h.kp9"	"Festuca longifolia Thuill."	5	5	"Festuca longifolia"				
"Vicia villosa Roth"	"2cd4p9h.kpr"	"2cd4p9h.kpr"	"Vicia villosa Roth"	6	6	"Vicia villosa"				
"Cotoneaster cambricus J.Fryer & B.Hylmö"	"2cd4p9h.krd"	"2cd4p9h.krd"	"Cotoneaster cambricus J.Fryer & B.Hylmö"	7	7	"Cotoneaster cambricus"				
"Potentilla rupestris L."	"2cd4p9h.kt5"	"2cd4p9h.kt5"	"Potentilla rupestris L."	6	6	"Potentilla rupestris"				
"Limonium binervosum (G.E.Sm.) C.E.Salmon s.s."	"2cd4p9h.x4k"	"2cd4p9h.x4k"	"Limonium binervosum (G.E.Sm.) C.E.Salmon s.s."	8	8	"Limonium binervosum"	"s.s."			
"Adiantum capillus-veneris L."	"2cd4p9h.x63"	"2cd4p9h.x63"	"Adiantum capillus-veneris L."	8	8	"Adiantum capillus-veneris"				
"Asplenium adiantum-nigrum L. s.s."	"2cd4p9h.x66"	"2cd4p9h.x66"	"Asplenium adiantum-nigrum L. s.s."	5	5	"Asplenium adiantum-nigrum"	"s.s."			
"Asplenium ruta-muraria L."	"2cd4p9h.x69"	"2cd4p9h.x69"	"Asplenium ruta-muraria L."	7	7	"Asplenium ruta-muraria"				
"Blechnum spicant (L.) Roth"	"2cd4p9h.x6c"	"2cd4p9h.x6c"	"Blechnum spicant (L.) Roth"	3	3	"Blechnum spicant"				
"Equisetum hyemale L."	"2cd4p9h.x6v"	"2cd4p9h.x6v"	"Equisetum hyemale L."	7	7	"Equisetum hyemale"				
"Equisetum pratense Ehrh."	"2cd4p9h.x6y"	"2cd4p9h.x6y"	"Equisetum pratense Ehrh."	5	5	"Equisetum pratense"				
"Diphasiastrum alpinum (L.) Holub"	"2cd4p9h.x6r"	"2cd4p9h.x6r"	"Diphasiastrum alpinum (L.) Holub"	2	2	"Diphasiastrum alpinum"				
"Ophioglossum vulgatum s.l."	"2cd4p9h.x6z"	"2cd4p9h.x6z"	"Ophioglossum vulgatum s.l."	7	7	"Ophioglossum vulgatum"	"s.l."			
"Polystichum setiferum (Forssk.) T.Moore ex Woyn."	"2cd4p9h.x72"	"2cd4p9h.x72"	"Polystichum setiferum (Forssk.) T.Moore ex Woyn."	5	5	"Polystichum setiferum"				
"Thelypteris palustris Schott"	"2cd4p9h.x78"	"2cd4p9h.x78"	"Thelypteris palustris Schott"	7	7	"Thelypteris palustris"				
"Phegopteris connectilis (Michx.) Watt"	"2cd4p9h.x7e"	"2cd4p9h.x7e"	"Phegopteris connectilis (Michx.) Watt"	4	4	"Phegopteris connectilis"				
"Woodsia alpina (Bolton) Gray"	"2cd4p9h.x7h"	"2cd4p9h.x7h"	"Woodsia alpina (Bolton) Gray"	8	8	"Woodsia alpina"				
"Agrostemma githago L."	"2cd4p9h.x8w"	"2cd4p9h.x8w"	"Agrostemma githago L."	6	6	"Agrostemma githago"				
"Agrostis vinealis Schreb."	"2cd4p9h.x8m"	"2cd4p9h.x8m"	"Agrostis vinealis Schreb."	3	3	"Agrostis vinealis"				
"Agrostis capillaris L."	"2cd4p9h.x8p"	"2cd4p9h.x8p"	"Agrostis capillaris L."	4	4	"Agrostis capillaris"				
"Alchemilla alpina L."	"2cd4p9h.x8s"	"2cd4p9h.x8s"	"Alchemilla alpina L."	4	4	"Alchemilla alpina"				
"Allium carinatum L."	"2cd4p9h.x96"	"2cd4p9h.x96"	"Allium carinatum L."	7	7	"Allium carinatum"				
"Alopecurus aequalis Sobol."	"2cd4p9h.x99"	"2cd4p9h.x99"	"Alopecurus aequalis Sobol."	4	4	"Alopecurus aequalis"				
"Alopecurus bulbosus Gouan"	"2cd4p9h.x9c"	"2cd4p9h.x9c"	"Alopecurus bulbosus Gouan"	7	7	"Alopecurus bulbosus"				
"Alopecurus geniculatus L."	"2cd4p9h.x9f"	"2cd4p9h.x9f"	"Alopecurus geniculatus L."	6	6	"Alopecurus geniculatus"				
"Alopecurus myosuroides Huds."	"2cd4p9h.x9v"	"2cd4p9h.x9v"	"Alopecurus myosuroides Huds."	7	7	"Alopecurus myosuroides"				
"Pulsatilla vulgaris Mill."	"2cd4p9h.xah"	"2cd4p9h.xah"	"Pulsatilla vulgaris Mill."	8	8	"Pulsatilla vulgaris"				
"Anisantha rigida (Roth) Hyl."	"2cd4p9h.xak"	"2cd4p9h.xak"	"Anisantha rigida (Roth) Hyl."	8	8	"Anisantha rigida"				
"Antennaria dioica (L.) Gaertn."	"2cd4p9h.xan"	"2cd4p9h.xan"	"Antennaria dioica (L.) Gaertn."	4	4	"Antennaria dioica"				
"Anthoxanthum odoratum L."	"2cd4p9h.xaq"	"2cd4p9h.xaq"	"Anthoxanthum odoratum L."	4	4	"Anthoxanthum odoratum"				
"Arabidopsis thaliana (L.) Heynh."	"2cd4p9h.xb4"	"2cd4p9h.xb4"	"Arabidopsis thaliana (L.) Heynh."	6	6	"Arabidopsis thaliana"				
"Arabis scabra All."	"2cd4p9h.xb7"	"2cd4p9h.xb7"	"Arabis scabra All."	8	8	"Arabis scabra"				
"Arctium lappa L."	"2cd4p9h.xba"	"2cd4p9h.xba"	"Arctium lappa L."	7	7	"Arctium lappa"				
"Barbarea intermedia Boreau"	"2cd4p9h.xbm"	"2cd4p9h.xbm"	"Barbarea intermedia Boreau"	6	6	"Barbarea intermedia"				
"Bellis perennis L."	"2cd4p9h.xbs"	"2cd4p9h.xbs"	"Bellis perennis L."	6	6	"Bellis perennis"				
"Blackstonia perfoliata (L.) Huds."	"2cd4p9h.xcc"	"2cd4p9h.xcc"	"Blackstonia perfoliata (L.) Huds."	8	8	"Blackstonia perfoliata"				
"Brassica napus L."	"2cd4p9h.xcv"	"2cd4p9h.xcv"	"Brassica napus L."	7	7	"Brassica napus"				
"Bromus secalinus L."	"2cd4p9h.xcy"	"2cd4p9h.xcy"	"Bromus secalinus L."	5	5	"Bromus secalinus"				
"Bryonia dioica Jacq."	"2cd4p9h.xcz"	"2cd4p9h.xcz"	"Bryonia dioica Jacq."	7	7	"Bryonia dioica"				
"Campanula glomerata L."	"2cd4p9h.xdb"	"2cd4p9h.xdb"	"Campanula glomerata L."	7	7	"Campanula glomerata"				
"Cardamine flexuosa With."	"2cd4p9h.xde"	"2cd4p9h.xde"	"Cardamine flexuosa With."	6	6	"Cardamine flexuosa"				
"Carduus nutans L."	"2cd4p9h.xdh"	"2cd4p9h.xdh"	"Carduus nutans L."	8	8	"Carduus nutans"				
"Carex distans L."	"2cd4p9h.xdt"	"2cd4p9h.xdt"	"Carex distans L."	7	7	"Carex distans"				
"Carex disticha Huds."	"2cd4p9h.xe1"	"2cd4p9h.xe1"	"Carex disticha Huds."	6	6	"Carex disticha"				
"Carex flacca Schreb."	"2cd4p9h.xe4"	"2cd4p9h.xe4"	"Carex flacca Schreb."	6	6	"Carex flacca"				
"Carex hostiana DC."	"2cd4p9h.xea"	"2cd4p9h.xea"	"Carex hostiana DC."	6	6	"Carex hostiana"				
"Carex pallescens L."	"2cd4p9h.xeg"	"2cd4p9h.xeg"	"Carex pallescens L."	5	5	"Carex pallescens"				
"Carex panicea L."	"2cd4p9h.xew"	"2cd4p9h.xew"	"Carex panicea L."	4	4	"Carex panicea"				
"Carex punctata Gaudin"	"2cd4p9h.xem"	"2cd4p9h.xem"	"Carex punctata Gaudin"	7	7	"Carex punctata"				
"Carex rariflora (Wahlenb.) Sm."	"2cd4p9h.xep"	"2cd4p9h.xep"	"Carex rariflora (Wahlenb.) Sm."	3	3	"Carex rariflora"				
"Carex riparia Curtis"	"2cd4p9h.xes"	"2cd4p9h.xes"	"Carex riparia Curtis"	7	7	"Carex riparia"				
"Carex saxatilis L."	"2cd4p9h.xf0"	"2cd4p9h.xf0"	"Carex saxatilis L."	7	7	"Carex saxatilis"				
"Carex vesicaria L."	"2cd4p9h.xfc"	"2cd4p9h.xfc"	"Carex vesicaria L."	5	5	"Carex vesicaria"				
"Carpobrotus edulis (L.) N.E.Br."	"2cd4p9h.xff"	"2cd4p9h.xff"	"Carpobrotus edulis (L.) N.E.Br."	4	4	"Carpobrotus edulis"				
"Catapodium rigidum (L.) C.E.Hubb."	"2cd4p9h.xfy"	"2cd4p9h.xfy"	"Catapodium rigidum (L.) C.E.Hubb."	7	7	"Catapodium rigidum"				
"Cerastium arcticum auct., non Lange"	"2cd4p9h.xg2"	"2cd4p9h.yh1"	"Cerastium arcticum auct., non Lange"	4	4	"Cerastium arcticum"				
"Cerastium nigrescens (H.C.Watson) Edmondston ex H.C.Watson"	"2cd4p9h.xg2"	"2cd4p9h.xg2"	"Cerastium nigrescens (H.C.Watson) Edmondston ex H.C.Watson"	5	5	"Cerastium nigrescens"				
"Cerastium semidecandrum L."	"2cd4p9h.xg5"	"2cd4p9h.xg5"	"Cerastium semidecandrum L."	6	6	"Cerastium semidecandrum"				
