"key"	"taxonId"	"origTaxonId"	"prefTaxonName"	"dataValue"	"maxDataValue"	"origTaxon"	"origQualifier"	"notes"	"referenceSummary"	"reference entity id"
"Smyrnium olusatrum L."	"2cd4p9h.21r"	"2cd4p9h.21r"	"Smyrnium olusatrum L."	5	5	"Smyrnium olusatrum"				
"Sonchus oleraceus L."	"2cd4p9h.222"	"2cd4p9h.222"	"Sonchus oleraceus L."	5	5	"Sonchus oleraceus"				
"Sorbus bristoliensis Wilmott"	"2cd4p9h.228"	"2cd4p9h.228"	"Sorbus bristoliensis Wilmott"	4	4	"Sorbus bristoliensis"				
"Sorbus hibernica E.F.Warb."	"2cd4p9h.22e"	"2cd4p9h.22e"	"Sorbus hibernica E.F.Warb."	5	5	"Sorbus hibernica"				
"Sorbus intermedia (Ehrh.) Pers. s.s."	"2cd4p9h.22h"	"2cd4p9h.22h"	"Sorbus intermedia (Ehrh.) Pers. s.s."	6	6	"Sorbus intermedia"	"s.s."			
"Sorbus leptophylla E.F.Warb."	"2cd4p9h.22k"	"2cd4p9h.22k"	"Sorbus leptophylla E.F.Warb."	5	5	"Sorbus leptophylla"				
"Sparganium emersum Rehmann"	"2cd4p9h.22q"	"2cd4p9h.22q"	"Sparganium emersum Rehmann"	11	11	"Sparganium emersum"				
"Stachys sylvatica L."	"2cd4p9h.231"	"2cd4p9h.231"	"Stachys sylvatica L."	6	6	"Stachys sylvatica"				
"Stellaria graminea L."	"2cd4p9h.237"	"2cd4p9h.237"	"Stellaria graminea L."	6	6	"Stellaria graminea"				
"Succisa pratensis Moench"	"2cd4p9h.23w"	"2cd4p9h.23w"	"Succisa pratensis Moench"	7	7	"Succisa pratensis"				
"Teesdalia nudicaulis (L.) W.T.Aiton"	"2cd4p9h.240"	"2cd4p9h.240"	"Teesdalia nudicaulis (L.) W.T.Aiton"	3	3	"Teesdalia nudicaulis"				
"Teucrium scorodonia L."	"2cd4p9h.246"	"2cd4p9h.246"	"Teucrium scorodonia L."	4	4	"Teucrium scorodonia"				
"Tofieldia pusilla (Michx.) Pers."	"2cd4p9h.24c"	"2cd4p9h.24c"	"Tofieldia pusilla (Michx.) Pers."	9	9	"Tofieldia pusilla"				
"Trifolium incarnatum subsp. molinerii (Balb. ex Hornem.) Ces."	"2cd4p9h.24x"	"2cd4p9h.24x"	"Trifolium incarnatum subsp. molinerii (Balb. ex Hornem.) Ces."	2	2	"Trifolium incarnatum subsp. molinerii"				
"Trifolium ochroleucon Huds."	"2cd4p9h.24y"	"2cd4p9h.24y"	"Trifolium ochroleucon Huds."	5	5	"Trifolium ochroleucon"				
"Trifolium suffocatum L."	"2cd4p9h.24r"	"2cd4p9h.24r"	"Trifolium suffocatum L."	4	4	"Trifolium suffocatum"				
"Trisetum flavescens (L.) P.Beauv."	"2cd4p9h.252"	"2cd4p9h.252"	"Trisetum flavescens (L.) P.Beauv."	4	4	"Trisetum flavescens"				
"Tussilago farfara L."	"2cd4p9h.258"	"2cd4p9h.258"	"Tussilago farfara L."	6	6	"Tussilago farfara"				
"Typha angustifolia L."	"2cd4p9h.25e"	"2cd4p9h.25e"	"Typha angustifolia L."	10	10	"Typha angustifolia"				
"Ulex minor Roth"	"2cd4p9h.25k"	"2cd4p9h.25k"	"Ulex minor Roth"	6	6	"Ulex minor"				
"Ulmus glabra Huds."	"2cd4p9h.25t"	"2cd4p9h.25t"	"Ulmus glabra Huds."	5	5	"Ulmus glabra"				
"Ulmus procera Salisb."	"2cd4p9h.261"	"2cd4p9h.261"	"Ulmus procera Salisb."	5	5	"Ulmus procera"				
"Umbilicus rupestris (Salisb.) Dandy"	"2cd4p9h.267"	"2cd4p9h.267"	"Umbilicus rupestris (Salisb.) Dandy"	4	4	"Umbilicus rupestris"				
"Vaccinium vitis-idaea L."	"2cd4p9h.26d"	"2cd4p9h.26d"	"Vaccinium vitis-idaea L."	5	5	"Vaccinium vitis-idaea"				
"Valeriana pyrenaica L."	"2cd4p9h.26w"	"2cd4p9h.26w"	"Valeriana pyrenaica L."	7	7	"Valeriana pyrenaica"				
"Valerianella locusta (L.) Laterr."	"2cd4p9h.26p"	"2cd4p9h.26p"	"Valerianella locusta (L.) Laterr."	4	4	"Valerianella locusta"				
"Veronica arvensis L."	"2cd4p9h.27c"	"2cd4p9h.27c"	"Veronica arvensis L."	4	4	"Veronica arvensis"				
"Veronica filiformis Sm."	"2cd4p9h.27f"	"2cd4p9h.27f"	"Veronica filiformis Sm."	6	6	"Veronica filiformis"				
"Vicia sepium L."	"2cd4p9h.27z"	"2cd4p9h.27z"	"Vicia sepium L."	5	5	"Vicia sepium"				
"Zostera noltei Hornem."	"2cd4p9h.28e"	"2cd4p9h.28e"	"Zostera noltei Hornem."	11	11	"Zostera noltei"				
"Phleum pratense s.l."	"2cd4p9h.28h"	"2cd4p9h.28h"	"Phleum pratense s.l."	5	5	"Phleum pratense"	"s.l."			
"Serapias parviflora Parl."	"2cd4p9h.300"	"2cd4p9h.300"	"Serapias parviflora Parl."	4	4	"Serapias parviflora"				
"Salicornia europaea agg."	"2cd4p9h.30r"	"2cd4p9h.30r"	"Salicornia europaea agg."	8	8	"Salicornia europaea"	"agg."			
"Utricularia stygia G.Thor"	"2cd4p9h.312"	"2cd4p9h.312"	"Utricularia stygia G.Thor"	12	12	"Utricularia stygia"				
"Myriophyllum aquaticum (Vell.) Verdc."	"2cd4p9h.32w"	"2cd4p9h.32w"	"Myriophyllum aquaticum (Vell.) Verdc."	12	12	"Myriophyllum aquaticum"				
"Zea mays L."	"2cd4p9h.32p"	"2cd4p9h.32p"	"Zea mays L."	3	3	"Zea mays"				
"Carex divulsa Stokes"	"2cd4p9h.33f"	"2cd4p9h.33f"	"Carex divulsa Stokes"	4	4	"Carex divulsa"				
"Daucus carota subsp. sativus (Hoffm.) Arcang."	"2cd4p9h.396"	"2cd4p9h.396"	"Daucus carota subsp. sativus (Hoffm.) Arcang."	5	5	"Daucus carota subsp. sativus"				
"Papaver dubium L. s.s."	"2cd4p9h.3ep"	"2cd4p9h.3ep"	"Papaver dubium L. s.s."	5	5	"Papaver dubium"	"s.s."			
"Carex viridula Michx."	"2cd4p9h.3es"	"2cd4p9h.3es"	"Carex viridula Michx."	8	8	"Carex viridula"				
"Festuca huonii Auquier"	"2cd4p9h.3v3"	"2cd4p9h.3v3"	"Festuca huonii Auquier"	5	5	"Festuca huonii"				
"Arabis alpina L."	"2cd4p9h.426"	"2cd4p9h.426"	"Arabis alpina L."	5	5	"Arabis alpina"				
"Erica erigena R.Ross"	"2cd4p9h.43e"	"2cd4p9h.43e"	"Erica erigena R.Ross"	8	8	"Erica erigena"				
"Pinguicula grandiflora Lam."	"2cd4p9h.441"	"2cd4p9h.441"	"Pinguicula grandiflora Lam."	8	8	"Pinguicula grandiflora"				
"Ranunculus reptans L."	"2cd4p9h.46h"	"2cd4p9h.46h"	"Ranunculus reptans L."	9	9	"Ranunculus reptans"				
"Festuca lemanii Bastard"	"2cd4p9h.48r"	"2cd4p9h.48r"	"Festuca lemanii Bastard"	4	4	"Festuca lemanii"				
"Pinguicula alpina L."	"2cd4p9h.4am"	"2cd4p9h.4am"	"Pinguicula alpina L."	8	8	"Pinguicula alpina"				
"Veronica spicata L."	"2cd4p9h.4bv"	"2cd4p9h.4bv"	"Veronica spicata L."	3	3	"Veronica spicata"				
"Spartina alterniflora Loisel."	"2cd4p9h.4c8"	"2cd4p9h.4c8"	"Spartina alterniflora Loisel."	9	9	"Spartina alterniflora"				
"Schoenoplectus pungens (Vahl) Palla"	"2cd4p9h.4ck"	"2cd4p9h.4ck"	"Schoenoplectus pungens (Vahl) Palla"	10	10	"Schoenoplectus pungens"				
"Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch"	"2cd4p9h.4d1"	"2cd4p9h.4d1"	"Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch"	6	6	"Centaurium tenuiflorum"				
"Myosotis sicula Guss."	"2cd4p9h.4v2"	"2cd4p9h.4v2"	"Myosotis sicula Guss."	7	7	"Myosotis sicula"				
"Asplenium adiantum-nigrum s.l."	"2cd4p9h.4w1"	"2cd4p9h.4w1"	"Asplenium adiantum-nigrum s.l."	4	4	"Asplenium adiantum-nigrum"	"s.l."			
"Azolla filiculoides Lam."	"2cd4p9h.4wd"	"2cd4p9h.4wd"	"Azolla filiculoides Lam."	11	11	"Azolla filiculoides"				
"Cystopteris montana (Lam.) Desv."	"2cd4p9h.4wp"	"2cd4p9h.4wp"	"Cystopteris montana (Lam.) Desv."	7	7	"Cystopteris montana"				
"Dryopteris submontana (Fraser-Jenk. & Jermy) Fraser-Jenk."	"2cd4p9h.4ws"	"2cd4p9h.4ws"	"Dryopteris submontana (Fraser-Jenk. & Jermy) Fraser-Jenk."	5	5	"Dryopteris submontana"				
"Equisetum palustre L."	"2cd4p9h.4k0"	"2cd4p9h.4k0"	"Equisetum palustre L."	8	8	"Equisetum palustre"				
"Equisetum telmateia Ehrh."	"2cd4p9h.4k3"	"2cd4p9h.4k3"	"Equisetum telmateia Ehrh."	8	8	"Equisetum telmateia"				
"Hymenophyllum tunbrigense (L.) Sm."	"2cd4p9h.4k6"	"2cd4p9h.4k6"	"Hymenophyllum tunbrigense (L.) Sm."	6	6	"Hymenophyllum tunbrigense"				
"Isoetes histrix Bory"	"2cd4p9h.4k9"	"2cd4p9h.4k9"	"Isoetes histrix Bory"	7	7	"Isoetes histrix"				
"Polypodium interjectum Shivas"	"2cd4p9h.4kc"	"2cd4p9h.4kc"	"Polypodium interjectum Shivas"	5	5	"Polypodium interjectum"				
"Gymnocarpium dryopteris (L.) Newman"	"2cd4p9h.4kx"	"2cd4p9h.4kx"	"Gymnocarpium dryopteris (L.) Newman"	5	5	"Gymnocarpium dryopteris"				
"Acorus calamus L."	"2cd4p9h.4xq"	"2cd4p9h.4xq"	"Acorus calamus L."	10	10	"Acorus calamus"				
"Aethusa cynapium L."	"2cd4p9h.4xt"	"2cd4p9h.4xt"	"Aethusa cynapium L."	4	4	"Aethusa cynapium"				
"Agrostis canina L. s.s."	"2cd4p9h.4m7"	"2cd4p9h.4m7"	"Agrostis canina L. s.s."	7	7	"Agrostis canina"	"s.s."			
"Agrostis gigantea Roth"	"2cd4p9h.4ma"	"2cd4p9h.4ma"	"Agrostis gigantea Roth"	6	6	"Agrostis gigantea"				
"Agrostis curtisii Kerguélen"	"2cd4p9h.4md"	"2cd4p9h.4md"	"Agrostis curtisii Kerguélen"	6	6	"Agrostis curtisii"				
"Alisma lanceolatum With."	"2cd4p9h.4mp"	"2cd4p9h.4mp"	"Alisma lanceolatum With."	10	10	"Alisma lanceolatum"				
"Alisma plantago-aquatica L."	"2cd4p9h.4ms"	"2cd4p9h.4ms"	"Alisma plantago-aquatica L."	10	10	"Alisma plantago-aquatica"				
"Allium vineale L."	"2cd4p9h.4n0"	"2cd4p9h.4n0"	"Allium vineale L."	5	5	"Allium vineale"				
"Anisantha diandra (Roth) Tutin ex Tzvelev"	"2cd4p9h.4nv"	"2cd4p9h.4nv"	"Anisantha diandra (Roth) Tutin ex Tzvelev"	4	4	"Anisantha diandra"				
"Apera interrupta (L.) P.Beauv."	"2cd4p9h.4nr"	"2cd4p9h.4nr"	"Apera interrupta (L.) P.Beauv."	5	5	"Apera interrupta"				
"Arctostaphylos uva-ursi (L.) Spreng."	"2cd4p9h.4y5"	"2cd4p9h.4y5"	"Arctostaphylos uva-ursi (L.) Spreng."	5	5	"Arctostaphylos uva-ursi"				
"Astragalus danicus Retz."	"2cd4p9h.4yq"	"2cd4p9h.4yq"	"Astragalus danicus Retz."	3	3	"Astragalus danicus"				
"Atriplex prostrata Boucher ex DC. s.s."	"2cd4p9h.4p4"	"2cd4p9h.4p4"	"Atriplex prostrata Boucher ex DC. s.s."	7	7	"Atriplex prostrata"	"s.s."			
"Atriplex patula L."	"2cd4p9h.4p7"	"2cd4p9h.4p7"	"Atriplex patula L."	5	5	"Atriplex patula"				
"Avena fatua L."	"2cd4p9h.4pa"	"2cd4p9h.4pa"	"Avena fatua L."	4	4	"Avena fatua"				
"Baldellia ranunculoides (L.) Parl."	"2cd4p9h.4pg"	"2cd4p9h.4pg"	"Baldellia ranunculoides (L.) Parl."	10	10	"Baldellia ranunculoides"				
"Bartsia alpina L."	"2cd4p9h.4pm"	"2cd4p9h.4pm"	"Bartsia alpina L."	8	8	"Bartsia alpina"				
"Beta vulgaris L."	"2cd4p9h.4ps"	"2cd4p9h.4ps"	"Beta vulgaris L."	5	5	"Beta vulgaris"				
"Betula nana L."	"2cd4p9h.4q0"	"2cd4p9h.4q0"	"Betula nana L."	8	8	"Betula nana"				
"Blysmus compressus (L.) Panz. ex Link"	"2cd4p9h.4qv"	"2cd4p9h.4qv"	"Blysmus compressus (L.) Panz. ex Link"	8	8	"Blysmus compressus"				
"Brachypodium sylvaticum (Huds.) P.Beauv."	"2cd4p9h.4qy"	"2cd4p9h.4qy"	"Brachypodium sylvaticum (Huds.) P.Beauv."	5	5	"Brachypodium sylvaticum"				
"Brassica oleracea L."	"2cd4p9h.4qz"	"2cd4p9h.4qz"	"Brassica oleracea L."	4	4	"Brassica oleracea"				
"Briza maxima L."	"2cd4p9h.4r2"	"2cd4p9h.4r2"	"Briza maxima L."	3	3	"Briza maxima"				
"Butomus umbellatus L."	"2cd4p9h.4rb"	"2cd4p9h.4rb"	"Butomus umbellatus L."	11	11	"Butomus umbellatus"				
"Cardamine impatiens L."	"2cd4p9h.4rk"	"2cd4p9h.4rk"	"Cardamine impatiens L."	5	5	"Cardamine impatiens"				
"Lepidium draba L."	"2cd4p9h.4rn"	"2cd4p9h.4rn"	"Lepidium draba L."	4	4	"Lepidium draba"				
"Carduus crispus L."	"2cd4p9h.4s1"	"2cd4p9h.4s1"	"Carduus crispus L."	4	4	"Carduus crispus"				
"Carex divisa Huds."	"2cd4p9h.4s7"	"2cd4p9h.4s7"	"Carex divisa Huds."	7	7	"Carex divisa"				
"Carex pendula Huds."	"2cd4p9h.4sg"	"2cd4p9h.4sg"	"Carex pendula Huds."	8	8	"Carex pendula"				
"Carex pilulifera L."	"2cd4p9h.4sw"	"2cd4p9h.4sw"	"Carex pilulifera L."	5	5	"Carex pilulifera"				
"Carex remota L."	"2cd4p9h.4sm"	"2cd4p9h.4sm"	"Carex remota L."	8	8	"Carex remota"				
"Carex rostrata Stokes"	"2cd4p9h.4sp"	"2cd4p9h.4sp"	"Carex rostrata Stokes"	10	10	"Carex rostrata"				
"Carex sylvatica Huds."	"2cd4p9h.4ss"	"2cd4p9h.4ss"	"Carex sylvatica Huds."	5	5	"Carex sylvatica"				
"Carex vulpina L."	"2cd4p9h.4t0"	"2cd4p9h.4t0"	"Carex vulpina L."	9	9	"Carex vulpina"				
"Carlina vulgaris L."	"2cd4p9h.4t6"	"2cd4p9h.4t6"	"Carlina vulgaris L."	4	4	"Carlina vulgaris"				
"Centaurea scabiosa L."	"2cd4p9h.4ty"	"2cd4p9h.4ty"	"Centaurea scabiosa L."	3	3	"Centaurea scabiosa"				
"Cerastium cerastoides (L.) Britton"	"2cd4p9h.4tr"	"2cd4p9h.4tr"	"Cerastium cerastoides (L.) Britton"	8	8	"Cerastium cerastoides"				
"Circaea alpina L."	"2cd4p9h.4zb"	"2cd4p9h.4zb"	"Circaea alpina L."	7	7	"Circaea alpina"				
"Cirsium heterophyllum (L.) Hill"	"2cd4p9h.4ze"	"2cd4p9h.4ze"	"Cirsium heterophyllum (L.) Hill"	6	6	"Cirsium heterophyllum"				
"Convallaria majalis L."	"2cd4p9h.4zq"	"2cd4p9h.4zq"	"Convallaria majalis L."	5	5	"Convallaria majalis"				
"Corallorhiza trifida Châtel."	"2cd4p9h.501"	"2cd4p9h.501"	"Corallorhiza trifida Châtel."	5	5	"Corallorhiza trifida"				
"Corynephorus canescens (L.) P.Beauv."	"2cd4p9h.50d"	"2cd4p9h.50d"	"Corynephorus canescens (L.) P.Beauv."	1	1	"Corynephorus canescens"				
"Crepis biennis L."	"2cd4p9h.50g"	"2cd4p9h.50g"	"Crepis biennis L."	5	5	"Crepis biennis"				
"Cynoglossum germanicum Jacq."	"2cd4p9h.50s"	"2cd4p9h.50s"	"Cynoglossum germanicum Jacq."	5	5	"Cynoglossum germanicum"				
"Cynosurus cristatus L."	"2cd4p9h.513"	"2cd4p9h.513"	"Cynosurus cristatus L."	5	5	"Cynosurus cristatus"				
"Dactylorhiza praetermissa (Druce) Soó"	"2cd4p9h.51c"	"2cd4p9h.51c"	"Dactylorhiza praetermissa (Druce) Soó"	8	8	"Dactylorhiza praetermissa"				
"Datura stramonium L."	"2cd4p9h.51v"	"2cd4p9h.51v"	"Datura stramonium L."	4	4	"Datura stramonium"				
"Dipsacus fullonum s.l."	"2cd4p9h.51z"	"2cd4p9h.51z"	"Dipsacus fullonum s.l."	7	7	"Dipsacus fullonum"	"s.l."			
"Echium plantagineum L."	"2cd4p9h.52e"	"2cd4p9h.52e"	"Echium plantagineum L."	3	3	"Echium plantagineum"				
"Eleocharis quinqueflora (Hartmann) O.Schwarz"	"2cd4p9h.52h"	"2cd4p9h.52h"	"Eleocharis quinqueflora (Hartmann) O.Schwarz"	9	9	"Eleocharis quinqueflora"				
"Epilobium palustre L."	"2cd4p9h.52k"	"2cd4p9h.52k"	"Epilobium palustre L."	8	8	"Epilobium palustre"				
"Epilobium brunnescens (Cockayne) P.H.Raven & Engelhorn"	"2cd4p9h.52n"	"2cd4p9h.52n"	"Epilobium brunnescens (Cockayne) P.H.Raven & Engelhorn"	8	8	"Epilobium brunnescens"				
"Epipactis helleborine (L.) Crantz"	"2cd4p9h.52q"	"2cd4p9h.52q"	"Epipactis helleborine (L.) Crantz"	5	5	"Epipactis helleborine"				
"Epipactis palustris (L.) Crantz"	"2cd4p9h.534"	"2cd4p9h.534"	"Epipactis palustris (L.) Crantz"	8	8	"Epipactis palustris"				
"Erica cinerea L."	"2cd4p9h.537"	"2cd4p9h.537"	"Erica cinerea L."	5	5	"Erica cinerea"				
"Euphrasia rivularis Pugsley"	"2cd4p9h.53m"	"2cd4p9h.53m"	"Euphrasia rivularis Pugsley"	7	7	"Euphrasia rivularis"				
"Euphrasia rotundifolia Pugsley"	"2cd4p9h.53p"	"2cd4p9h.53p"	"Euphrasia rotundifolia Pugsley"	4	4	"Euphrasia rotundifolia"				
"Euphrasia scottica Wettst."	"2cd4p9h.53s"	"2cd4p9h.53s"	"Euphrasia scottica Wettst."	5	5	"Euphrasia scottica"				
"Festuca rubra agg."	"2cd4p9h.54f"	"2cd4p9h.54f"	"Festuca rubra agg."	5	5	"Festuca rubra"	"agg."			
"Filago pyramidata L."	"2cd4p9h.54x"	"2cd4p9h.54x"	"Filago pyramidata L."	4	4	"Filago pyramidata"				
"Filipendula ulmaria (L.) Maxim."	"2cd4p9h.54r"	"2cd4p9h.54r"	"Filipendula ulmaria (L.) Maxim."	8	8	"Filipendula ulmaria"				
"Fragaria vesca L."	"2cd4p9h.54z"	"2cd4p9h.54z"	"Fragaria vesca L."	5	5	"Fragaria vesca"				
"Fumaria occidentalis Pugsley"	"2cd4p9h.558"	"2cd4p9h.558"	"Fumaria occidentalis Pugsley"	4	4	"Fumaria occidentalis"				
"Galega officinalis L."	"2cd4p9h.55e"	"2cd4p9h.55e"	"Galega officinalis L."	5	5	"Galega officinalis"				
"Galeopsis segetum Neck."	"2cd4p9h.55k"	"2cd4p9h.55k"	"Galeopsis segetum Neck."	4	4	"Galeopsis segetum"				
"Galium boreale L."	"2cd4p9h.55n"	"2cd4p9h.55n"	"Galium boreale L."	5	5	"Galium boreale"				
"Geranium sylvaticum L."	"2cd4p9h.56w"	"2cd4p9h.56w"	"Geranium sylvaticum L."	5	5	"Geranium sylvaticum"				
"Geum rivale L."	"2cd4p9h.56p"	"2cd4p9h.56p"	"Geum rivale L."	7	7	"Geum rivale"				
"Glyceria fluitans x notata = G. x pedicellata F.Towns."	"2cd4p9h.56s"	"2cd4p9h.56s"	"Glyceria fluitans x notata = G. x pedicellata F.Towns."	10	10	"Glyceria fluitans x notata = G. x pedicellata"				
"Goodyera repens (L.) R.Br."	"2cd4p9h.573"	"2cd4p9h.573"	"Goodyera repens (L.) R.Br."	5	5	"Goodyera repens"				
"Gymnadenia conopsea (L.) R.Br. s.s."	"2cd4p9h.576"	"2cd4p9h.576"	"Gymnadenia conopsea (L.) R.Br. s.s."	6	6	"Gymnadenia conopsea"	"s.s."			
"Helianthus tuberosus L."	"2cd4p9h.57v"	"2cd4p9h.57v"	"Helianthus tuberosus L."	7	7	"Helianthus tuberosus"				
"Helleborus viridis L."	"2cd4p9h.57x"	"2cd4p9h.57x"	"Helleborus viridis L."	5	5	"Helleborus viridis"				
"Herniaria glabra L."	"2cd4p9h.588"	"2cd4p9h.588"	"Herniaria glabra L."	5	5	"Herniaria glabra"				
"Himantoglossum hircinum (L.) Spreng."	"2cd4p9h.58k"	"2cd4p9h.58k"	"Himantoglossum hircinum (L.) Spreng."	3	3	"Himantoglossum hircinum"				
"Holcus mollis L."	"2cd4p9h.58n"	"2cd4p9h.58n"	"Holcus mollis L."	6	6	"Holcus mollis"				
"Hypericum hirsutum L."	"2cd4p9h.591"	"2cd4p9h.591"	"Hypericum hirsutum L."	5	5	"Hypericum hirsutum"				
"Hypericum undulatum Schousb. ex Willd."	"2cd4p9h.594"	"2cd4p9h.594"	"Hypericum undulatum Schousb. ex Willd."	8	8	"Hypericum undulatum"				
"Impatiens noli-tangere L."	"2cd4p9h.597"	"2cd4p9h.597"	"Impatiens noli-tangere L."	7	7	"Impatiens noli-tangere"				
"Iris foetidissima L."	"2cd4p9h.59a"	"2cd4p9h.59a"	"Iris foetidissima L."	4	4	"Iris foetidissima"				
"Juncus conglomeratus L."	"2cd4p9h.59g"	"2cd4p9h.59g"	"Juncus conglomeratus L."	7	7	"Juncus conglomeratus"				
"Juncus effusus L."	"2cd4p9h.59w"	"2cd4p9h.59w"	"Juncus effusus L."	7	7	"Juncus effusus"				
"Juncus gerardii Loisel."	"2cd4p9h.59m"	"2cd4p9h.59m"	"Juncus gerardii Loisel."	7	7	"Juncus gerardii"				
"Lactuca serriola L."	"2cd4p9h.5af"	"2cd4p9h.5af"	"Lactuca serriola L."	5	5	"Lactuca serriola"				
"Lathyrus aphaca L."	"2cd4p9h.5ay"	"2cd4p9h.5ay"	"Lathyrus aphaca L."	3	3	"Lathyrus aphaca"				
"Lathyrus nissolia L."	"2cd4p9h.5az"	"2cd4p9h.5az"	"Lathyrus nissolia L."	6	6	"Lathyrus nissolia"				
"Spirodela polyrhiza (L.) Schleid."	"2cd4p9h.5b5"	"2cd4p9h.5b5"	"Spirodela polyrhiza (L.) Schleid."	11	11	"Spirodela polyrhiza"				
"Limonium bellidifolium (Gouan) Dumort."	"2cd4p9h.5bh"	"2cd4p9h.5bh"	"Limonium bellidifolium (Gouan) Dumort."	8	8	"Limonium bellidifolium"				
"Linum bienne Mill."	"2cd4p9h.5bn"	"2cd4p9h.5bn"	"Linum bienne Mill."	4	4	"Linum bienne"				
"Lolium perenne L."	"2cd4p9h.5c1"	"2cd4p9h.5c1"	"Lolium perenne L."	5	5	"Lolium perenne"				
"Lycium barbarum L."	"2cd4p9h.5c7"	"2cd4p9h.5c7"	"Lycium barbarum L."	5	5	"Lycium barbarum"				
"Lysimachia nemorum L."	"2cd4p9h.5ca"	"2cd4p9h.5ca"	"Lysimachia nemorum L."	7	7	"Lysimachia nemorum"				
"Mahonia aquifolium (Pursh) Nutt."	"2cd4p9h.5cg"	"2cd4p9h.5cg"	"Mahonia aquifolium (Pursh) Nutt."	4	4	"Mahonia aquifolium"				
"Matricaria discoidea DC."	"2cd4p9h.5cm"	"2cd4p9h.5cm"	"Matricaria discoidea DC."	5	5	"Matricaria discoidea"				
"Melampyrum sylvaticum L."	"2cd4p9h.5cp"	"2cd4p9h.5cp"	"Melampyrum sylvaticum L."	5	5	"Melampyrum sylvaticum"				
"Melissa officinalis L."	"2cd4p9h.5d0"	"2cd4p9h.5d0"	"Melissa officinalis L."	5	5	"Melissa officinalis"				
"Mentha arvensis L."	"2cd4p9h.5d3"	"2cd4p9h.5d3"	"Mentha arvensis L."	7	7	"Mentha arvensis"				
"Mentha pulegium L."	"2cd4p9h.5d6"	"2cd4p9h.5d6"	"Mentha pulegium L."	7	7	"Mentha pulegium"				
"Mentha suaveolens Ehrh."	"2cd4p9h.5d9"	"2cd4p9h.5d9"	"Mentha suaveolens Ehrh."	8	8	"Mentha suaveolens"				
"Moehringia trinervia (L.) Clairv."	"2cd4p9h.5dy"	"2cd4p9h.5dy"	"Moehringia trinervia (L.) Clairv."	5	5	"Moehringia trinervia"				
"Myosotis laxa Lehm."	"2cd4p9h.5dr"	"2cd4p9h.5dr"	"Myosotis laxa Lehm."	9	9	"Myosotis laxa"				
"Myosotis discolor Pers."	"2cd4p9h.5dz"	"2cd4p9h.5dz"	"Myosotis discolor Pers."	5	5	"Myosotis discolor"				
"Myosurus minimus L."	"2cd4p9h.5e5"	"2cd4p9h.5e5"	"Myosurus minimus L."	7	7	"Myosurus minimus"				
"Myrica gale L."	"2cd4p9h.5eb"	"2cd4p9h.5eb"	"Myrica gale L."	9	9	"Myrica gale"				
"Myriophyllum spicatum L."	"2cd4p9h.5ee"	"2cd4p9h.5ee"	"Myriophyllum spicatum L."	12	12	"Myriophyllum spicatum"				
"Myrrhis odorata (L.) Scop."	"2cd4p9h.5ek"	"2cd4p9h.5ek"	"Myrrhis odorata (L.) Scop."	6	6	"Myrrhis odorata"				
"Odontites vernus (Bellardi) Dumort."	"2cd4p9h.5fa"	"2cd4p9h.5fa"	"Odontites vernus (Bellardi) Dumort."	5	5	"Odontites vernus"				
"Ophrys apifera Huds."	"2cd4p9h.5fd"	"2cd4p9h.5fd"	"Ophrys apifera Huds."	4	4	"Ophrys apifera"				
"Oxalis articulata Savigny"	"2cd4p9h.5fg"	"2cd4p9h.5fg"	"Oxalis articulata Savigny"	3	3	"Oxalis articulata"				
"Oxytropis campestris (L.) DC."	"2cd4p9h.5fm"	"2cd4p9h.5fm"	"Oxytropis campestris (L.) DC."	4	4	"Oxytropis campestris"				
"Parapholis strigosa (Dumort.) C.E.Hubb."	"2cd4p9h.5fs"	"2cd4p9h.5fs"	"Parapholis strigosa (Dumort.) C.E.Hubb."	6	6	"Parapholis strigosa"				
"Parentucellia viscosa (L.) Caruel"	"2cd4p9h.5g3"	"2cd4p9h.5g3"	"Parentucellia viscosa (L.) Caruel"	7	7	"Parentucellia viscosa"				
"Phalaris arundinacea L."	"2cd4p9h.5gc"	"2cd4p9h.5gc"	"Phalaris arundinacea L."	9	9	"Phalaris arundinacea"				
"Phyteuma orbiculare L."	"2cd4p9h.5gv"	"2cd4p9h.5gv"	"Phyteuma orbiculare L."	4	4	"Phyteuma orbiculare"				
"Platanthera chlorantha (Custer) Rchb."	"2cd4p9h.5gr"	"2cd4p9h.5gr"	"Platanthera chlorantha (Custer) Rchb."	5	5	"Platanthera chlorantha"				
"Poa alpina L."	"2cd4p9h.5gz"	"2cd4p9h.5gz"	"Poa alpina L."	5	5	"Poa alpina"				
"Polycarpon tetraphyllum (L.) L."	"2cd4p9h.5h5"	"2cd4p9h.5h5"	"Polycarpon tetraphyllum (L.) L."	4	4	"Polycarpon tetraphyllum"				
"Persicaria hydropiper (L.) Delarbre"	"2cd4p9h.5hh"	"2cd4p9h.5hh"	"Persicaria hydropiper (L.) Delarbre"	7	7	"Persicaria hydropiper"				
"Persicaria lapathifolia (L.) Delarbre"	"2cd4p9h.5hk"	"2cd4p9h.5hk"	"Persicaria lapathifolia (L.) Delarbre"	6	6	"Persicaria lapathifolia"				
